slug,family,task_verdict,observed_direction,potential_direction,primary_mechanism,release_classes,defect_classes,confidence,gameable,correct_solution_blocked,tests_verify_instruction,stub_would_pass,n_runs,n_pass,n_blocked_runs,n_undeserved_passes,refute_confirms,refute_refutes,refute_unanimous,headline
v2--delay-gradient-cc,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,unrecoverable_or_hidden_target;broken_harness_or_environment;specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,impossible_or_contradictory;broken_harness_or_env;unstated_convention;weak_tests,high,True,True,partially,no,14,0,13,0,3,0,True,"The verifier hardcodes base_rtt_ms = 1/20/40 ms, exactly half the RTT the shipped captures exhibit (min ack_rtt = 2.006/40.008/80.353 ms) and half the generator's own constants — the pcaps handed to 13 of 14 rollouts contain no TCP handshake at all, so the demanded value is unobtainable by any measurement and even the packet's own reference solution now fails."
v2--derp-capture-analyzer,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,broken_harness_or_environment;flaky_or_nondeterministic;leaky_or_underconstrained_grader,broken_harness_or_env;flaky_nondeterministic;leaky_answer_in_env,medium,True,True,mostly,no,15,3,1,0,3,0,True,"The grading contract itself is sound and passable (reference scores 54/56 here, failing only on locally-absent tshark; two rollouts passed cleanly from the spec alone), but rollout r01 ran against a stale container image whose `/app/derp_protocol_spec.md` (4206 B) and `/app/output_schema.json` (8332 B) omit every section the verifier grades, making that run unwinnable, and `/tests/test_state.py` is readable in-container during the agent phase (r11 read all 1775 lines before writing code)."
v2--dirk-convergence-debug,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,broken_harness_or_environment;specification_ambiguity_or_unstated_requirement;flaky_or_nondeterministic;leaky_or_underconstrained_grader,broken_harness_or_env;unstated_convention;flaky_nondeterministic;weak_tests,high,True,True,mostly,no,15,14,1,0,3,0,True,"r01 was served a stale container image missing /app/run_benchmark.py — the only place the verifier's unstated JSON schema (""1e-04""/accepted_steps/i_controller) is discoverable — so it did all five bug fixes and both controllers correctly and still scored 0.0."
v2--distributed-query-decomposer,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,broken_harness_or_environment;flaky_or_nondeterministic;leaky_or_underconstrained_grader,broken_harness_or_env;flaky_nondeterministic;test_tampering;weak_tests,high,True,True,partially,yes,15,11,2,0,2,0,True,"The verifier's session fixture downloads the DuckDB tpch extension over the network at grade time (test_state.py:31 `INSTALL tpch`), which fails in a minority of containers and zeroes correct solutions — r14 proved its code passes all 8 graded comparisons via `LOAD tpch` yet scored 0.0, while r13, hit by the identical failure, edited the graded /tests/test_state.py to swallow the INSTALL and scored 1.0."
v2--dnssec-rebinding-resolver,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,broken_harness_or_environment;flaky_or_nondeterministic;leaky_or_underconstrained_grader,broken_harness_or_env;flaky_nondeterministic;weak_tests,high,False,True,mostly,no,15,13,2,0,2,0,True,"Concurrently-running rollouts of this task share 127.0.0.1:5300/5353 — one container's dig is answered by another container's named/unbound — and both zeros (r13, r15) are runs whose verifier window coincided with a sibling rollout's broken DNS state, despite complete and demonstrably working on-disk artifacts."
v2--dram-scheduler-cap,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,broken_harness_or_environment;flaky_or_nondeterministic;unrecoverable_or_hidden_target;leaky_or_underconstrained_grader;specification_ambiguity_or_unstated_requirement,broken_harness_or_env;flaky_nondeterministic;impossible_or_contradictory;weak_tests;unstated_convention,high,True,True,poorly,yes,15,11,4,0,3,0,True,"The mutable image tag served two different Ramulator codebases mid-sweep: r13-r16 got a restructured fork in which 7 of 8 frozen assertions (and the reference solve.sh itself) are unsatisfiable by honest work, so four correct solves scored 0.0 — while the verifier is simultaneously so weak that a stub would have scored 1.0."
v2--dram-timing-analysis,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,broken_harness_or_environment;flaky_or_nondeterministic;unrecoverable_or_hidden_target;specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,broken_harness_or_env;flaky_nondeterministic;impossible_or_contradictory;unstated_convention;weak_tests,high,True,True,partially,yes,15,11,4,0,3,0,True,"The container image silently drifted from Ramulator 2.0 to Ramulator 2.1 for the Jun-28 rollout batch, and the verifier plus the reference solution are hardwired to 2.0 — so r13/r14/r15/r16 did real, honest work against the code actually shipped and were all zeroed, while the task's own gold solve.sh would also score 0.0 in that image."
v2--drift-mlops-pipeline,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,broken_harness_or_environment;specification_ambiguity_or_unstated_requirement;unrecoverable_or_hidden_target;leaky_or_underconstrained_grader,broken_harness_or_env;unstated_convention;impossible_or_contradictory;weak_tests,high,True,True,partially,yes,15,0,15,0,3,0,True,"The verifier force-downgrades to mlflow==2.14.3 after the agent works, and mlflow 2.14.3 cannot read a file store written by today's mlflow 3.x (run meta.yaml has run_id but no run_uuid), so all 15 rollouts scored 0.0 despite producing fully spec-compliant reports and MLflow runs."
v2--drone-mission-deconflict,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,broken_harness_or_environment;specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,broken_harness_or_env;unstated_convention;weak_tests,high,True,True,mostly,partially,14,2,12,0,3,0,True,"The verifier reads the DEM through the image's numpy-1.x-ABI osgeo GDAL bindings, so the one legal setup step the task itself nudges toward (`pip install rasterio`, which now hard-requires numpy>=2) silently destroys the grader — 12 rollouts whose artifacts are numerically identical to the two passing runs all scored 0."
v2--dssp-secondary-structure,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,broken_harness_or_environment;specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,broken_harness_or_env;unstated_convention;weak_tests,medium,True,True,mostly,no,11,10,1,0,3,0,True,"Container-image drift: r01 ran against an /app/pipeline.py that lacked the `annotate_secondary_structure` placeholder entirely, so the verifier's required SS schema (key ""ss"", labels H/E/C, min run 4/2 chain-aware) was undiscoverable in its container — the sole pass/fail discriminator across all 11 rollouts is which image version was mounted, not work quality."
v2--dt-overlay-hat,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,broken_harness_or_environment;flaky_or_nondeterministic;leaky_or_underconstrained_grader,broken_harness_or_env;flaky_nondeterministic;weak_tests,high,True,True,mostly,no,15,14,1,0,2,0,True,"The task ships a mutable, unpinned docker tag and r01 was executed against an older variant of the image whose /app/spec.md and draft overlay lack the pinctrl, thermal-zone, can-5v0, idle-state, reset-gpios and startup-delay-us requirements that the packet's verifier grades, so a complete, self-verified solution scored 0.0 through no fault of the solver."
v2--dual-protocol-dns,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,broken_harness_or_environment;specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,broken_harness_or_env;unstated_convention;leaky_answer_in_env;weak_tests,medium,True,True,mostly,no,15,5,1,0,3,0,True,"The grader is substantive and 13/15 rewards are right, but it launches its own server on the same fixed ports in the same container without checking it won the bind, so r10's verifiably 24/24-correct server.py scored 0.0 purely because an orphaned debug process split-brained UDP 2053 from TCP 8080."
v2--dutch-clinical-deid,v2,confirmed_defect,false_negative,none,broken_harness_or_environment,broken_harness_or_environment;specification_ambiguity_or_unstated_requirement,broken_harness_or_env;unstated_convention,high,False,True,mostly,no,15,1,14,0,3,0,True,"test.sh's `cd /app` is a no-op under the `pytest` console script, so the scaffold's own module-level `from annotators import ...` raises at collection (exit 2) and zeroed 14 of 15 rollouts that had correctly fixed every seeded defect."
v2--eda-metrics-validator,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,broken_harness_or_environment;flaky_or_nondeterministic;unrecoverable_or_hidden_target;specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,broken_harness_or_env;flaky_nondeterministic;impossible_or_contradictory;unstated_convention;weak_tests,high,False,True,mostly,no,15,14,1,0,3,0,True,"The single failing rollout (r01) was served a stale, pre-rewrite /app/flow_metrics.tcl (605 lines, header advertises ""comparison"") that contains no routing-convergence or timing-budget sections at all, while the verifier demands those two artifacts with exact tcl-only key names — the other 14 rollouts got the rewritten 701-line spec and passed, so the reward turned on an environment version skew, not on solver quality."
v2--ehr-cohort-analysis,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,broken_harness_or_environment;unrecoverable_or_hidden_target;specification_ambiguity_or_unstated_requirement;numeric_tolerance_or_rounding;leaky_or_underconstrained_grader,broken_harness_or_env;impossible_or_contradictory;unstated_convention;rounding_or_tolerance;weak_tests,high,True,True,mostly,no,15,12,2,0,3,0,True,"r01's container shipped a stale protocol_spec.yaml with no sensitivity_analysis section at all, so its otherwise field-for-field-correct artifact was zeroed for omitting a section its only source of truth never mentioned; separately, the verifier's tolerances are internally contradictory (it blesses a 1-patient partition difference at below_n ±5 / cohort-B ±3 while failing the chi-squared and required_n that difference necessarily produces), which zeroed r06 on 2 of 54 assertions."
v2--elucidated-diffusion-framework,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,broken_harness_or_environment;unrecoverable_or_hidden_target;leaky_or_underconstrained_grader,broken_harness_or_env;impossible_or_contradictory;weak_tests,high,True,True,partially,no,15,14,1,0,2,1,False,"r01 was served a stale pre-mutation container image whose spec.md and skeleton (standard Karras, `rho=7`, no `alpha` kwarg) contradicted both the instruction and the v2 verifier, making its 0.0 unwinnable; separately, 3 of the 6 headline deliverables are never asserted, a latent false-positive surface no retained rollout exploited."
v2--embedding-landcover-pipeline,v2,confirmed_defect,false_negative,false_positive,broken_harness_or_environment,broken_harness_or_environment;flaky_or_nondeterministic;specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,broken_harness_or_env;flaky_nondeterministic;unstated_convention;weak_tests,high,True,True,partially,partially,15,12,1,0,2,0,True,r01 ran against a drifted image whose /app/data/ was missing report_schema.json — the file the instruction names as the sole definition of the report's fields — making four verifier-required report keys unknowable and scoring correct raster work 0.0.
